job_title,work_year,salary_in_usd
Data Engineer,2023,149000
Analytics Engineer,2023,156450
Analytics Engineer,2023,119200
Data Manager,2023,115500
Data Manager,2023,73500
Machine Learning Engineer,2023,185000
Machine Learning Engineer,2023,120250
Applied Scientist,2023,216000
Applied Scientist,2023,184000
Machine Learning Engineer,2023,300000
Machine Learning Engineer,2023,200000
Applied Scientist,2023,230000
Applied Scientist,2023,196000
Machine Learning Engineer,2023,192000
Machine Learning Engineer,2023,164000
Data Science Lead,2023,225000
Data Science Lead,2023,152700
Applied Scientist,2023,192000
Applied Scientist,2023,164000
Data Manager,2023,115500
Data Manager,2023,73500
AI Scientist,2023,64781
Data Engineer,2023,160000
Data Engineer,2023,140000
Data Engineer,2023,139152
Data Engineer,2023,82452
Decision Scientist,2023,204500
Decision Scientist,2023,142200
Data Strategist,2023,85000
Data Strategist,2023,65000
Data Analyst,2023,139000
Data Analyst,2023,85700
Research Scientist,2023,248100
Research Scientist,2023,145900
Machine Learning Engineer,2023,200000
Machine Learning Engineer,2023,145000
Machine Learning Engineer,2023,230000
Machine Learning Engineer,2023,184000
Machine Learning Engineer,2023,269500
Machine Learning Engineer,2023,166600
Machine Learning Engineer,2023,295500
Machine Learning Engineer,2023,165200
Machine Learning Engineer,2023,226600
Machine Learning Engineer,2023,140100
ML Engineer,2023,235000
ML Engineer,2023,135000
Data Analyst,2023,110000
Data Analyst,2023,75000
Analytics Engineer,2023,180000
Analytics Engineer,2023,144000
Data Engineer,2023,49216
Data Engineer,2023,43064
Data Analyst,2023,65000
Data Analyst,2023,55000
Data Manager,2023,160667
Data Manager,2023,130000
MLOps Engineer,2023,27568
Data Analyst,2023,169000
Data Analyst,2023,110600
Data Engineer,2023,225500
Data Engineer,2023,139400
Data Engineer,2023,304200
Data Engineer,2023,173800
Data Science Lead,2023,191765
Data Science Lead,2023,134326
Analytics Engineer,2023,173000
Analytics Engineer,2023,160000
Machine Learning Engineer,2023,258384
Machine Learning Engineer,2023,153100
Data Scientist,2023,135000
Data Scientist,2023,70000
Data Scientist,2023,168000
Data Scientist,2023,130000
Data Analyst,2023,146200
Data Analyst,2023,116960
Data Engineer,2023,226700
Data Engineer,2023,133300
Data Engineer,2023,370000
Data Engineer,2023,245000
Machine Learning Engineer,2023,208450
Machine Learning Engineer,2023,151600
Data Specialist,2023,111600
Data Specialist,2023,72000
Data Scientist,2023,359170
Data Scientist,2023,295490
Data Engineer,2023,90000
Analytics Engineer,2023,90000
Analytics Engineer,2023,84000
Data Engineer,2023,110000
Data Engineer,2023,90000
Data Engineer,2023,110000
Data Engineer,2023,70000
Data Scientist,2023,48585
Data Scientist,2023,38868
Data Engineer,2023,90000
Data Engineer,2023,75000
Data Scientist,2023,253000
Data Scientist,2023,162000
Data Integration Specialist,2023,115000
Data Integration Specialist,2023,85000
Data Scientist,2023,164000
Data Scientist,2023,130000
Data Scientist,2023,359170
Data Scientist,2023,295490
Data Science Consultant,2023,145900
Data Science Consultant,2023,128100
Business Intelligence Analyst,2023,127000
Business Intelligence Analyst,2023,95000
Data Analyst,2023,94600
Data Analyst,2023,86000
Data Engineer,2023,72000
Data Engineer,2023,60000
Data Scientist,2023,136000
Data Scientist,2023,104000
Machine Learning Engineer,2023,323300
Machine Learning Engineer,2023,184700
Data Engineer,2023,150000
Data Engineer,2023,101570
Machine Learning Engineer,2023,247500
Machine Learning Engineer,2023,172200
Data Science Practitioner,2023,198800
Data Science Practitioner,2023,122600
Data Engineer,2023,173650
Data Engineer,2023,113900
Data Scientist,2023,185000
Data Scientist,2023,126000
Data Management Specialist,2023,139500
Data Management Specialist,2023,110000
Data Scientist,2023,160000
Data Scientist,2023,130000
Machine Learning Engineer,2023,280000
Machine Learning Engineer,2023,200000
Data Scientist,2023,123040
Data Scientist,2023,73824
Data Scientist,2023,248100
Data Scientist,2023,145900
Business Intelligence Engineer,2023,220000
Business Intelligence Engineer,2023,175000
Data Scientist,2023,175000
Data Scientist,2023,150000
Data Manager,2023,145000
Data Manager,2023,130000
Data Manager,2023,115500
Data Manager,2023,73500
Data Analyst,2023,150000
Data Analyst,2023,135000
Data Analyst,2023,150000
Data Analyst,2023,85000
Data Engineer,2023,210000
Data Engineer,2023,170000
Data Engineer,2023,160000
Data Engineer,2023,108000
Head of Data,2023,115000
Head of Data,2023,110000
Machine Learning Engineer,2023,220000
Machine Learning Engineer,2023,185000
Decision Scientist,2023,182500
Decision Scientist,2023,135000
Data Scientist,2023,208500
Data Scientist,2023,165000
Business Data Analyst,2023,35000
Data Engineer,2023,146000
Data Engineer,2023,94000
Business Intelligence Engineer,2023,225000
Business Intelligence Engineer,2023,156400
AI Engineer,2023,300000
Data Strategist,2023,91000
Data Strategist,2023,86000
Data Scientist,2023,205500
Data Scientist,2023,132500
Data Manager,2023,115500
Data Manager,2023,73500
Business Data Analyst,2023,180000
Decision Scientist,2023,204500
Decision Scientist,2023,142200
Analytics Engineer,2023,97750
Analytics Engineer,2023,75000
Research Scientist,2023,252990
Research Scientist,2023,162170
Applied Scientist,2023,216000
Applied Scientist,2023,184000
Data Engineer,2023,170000
Data Engineer,2023,120000
Data Engineer,2023,133200
Data Engineer,2023,84000
Data Analyst,2023,75000
Data Analyst,2023,67500
Data Engineer,2023,86128
Data Engineer,2023,61520
Data Scientist,2023,300000
Data Scientist,2023,160000
Data Analyst,2023,142000
Data Analyst,2023,128000
Data Scientist,2023,160000
Data Scientist,2023,140000
Data Scientist,2023,265000
Data Scientist,2023,153000
Data Analyst,2023,143000
Data Analyst,2023,126277
Data Scientist,2023,230000
Data Scientist,2023,153000
Data Engineer,2023,224500
Data Engineer,2023,126900
Data Manager,2023,115500
Data Manager,2023,73500
Data Scientist,2023,145000
Data Scientist,2023,115000
Applied Scientist,2023,227700
Applied Scientist,2023,154836
Data Analyst,2023,140000
Data Analyst,2023,126000
Machine Learning Engineer,2023,165000
Machine Learning Engineer,2023,127000
Analytics Engineer,2023,209000
Analytics Engineer,2023,112500
Data Architect,2023,140000
Data Architect,2023,110000
Data Engineer,2023,185900
Data Engineer,2023,129300
Data Scientist,2023,370000
Data Scientist,2023,300000
Data Analyst,2023,136000
Data Analyst,2023,104000
Applied Scientist,2023,214000
Applied Scientist,2023,154000
Data Scientist,2023,205000
Data Scientist,2023,157500
Data Engineer,2023,255000
Data Engineer,2023,178000
Data Engineer,2023,155000
Data Engineer,2023,109283
Research Scientist,2023,189000
Research Scientist,2023,137000
Data Analyst,2023,120000
Data Analyst,2023,110000
Machine Learning Engineer,2023,204500
Machine Learning Engineer,2023,142200
Data Analyst,2023,100000
Data Analyst,2023,75000
Data Engineer,2023,181500
Data Engineer,2023,112200
Data Engineer,2023,49216
Data Engineer,2023,43064
Data Scientist,2023,170500
Data Scientist,2023,118575
Data Analyst,2023,130000
Data Analyst,2023,100000
Applied Machine Learning Scientist,2022,97712
AI Research Engineer,2023,24940
Analytics Engineer,2023,172200
Analytics Engineer,2023,131200
Data Analyst,2023,154500
Data Analyst,2023,131325
Data Manager,2023,110400
Data Manager,2023,68000
Data Manager,2023,115500
Data Manager,2023,73500
Business Intelligence Engineer,2023,140000
Business Intelligence Engineer,2023,100000
Data Analyst,2023,192000
Data Analyst,2023,138240
Machine Learning Engineer,2023,225000
Machine Learning Engineer,2023,190000
Data Scientist,2023,207500
Data Scientist,2023,172900
Data Scientist,2023,135000
Data Scientist,2023,70000
Data Scientist,2023,254000
Data Scientist,2023,185000
Data Engineer,2023,162000
Data Engineer,2023,111000
Data Scientist,2023,225000
Data Scientist,2023,156400
Data Modeler,2023,147100
Data Modeler,2023,90700
Data Analyst,2023,90000
Data Analyst,2023,70000
Data Engineer,2023,168400
Data Engineer,2023,105200
Research Engineer,2023,237000
Research Engineer,2023,170112
Data Scientist,2023,25912
Data Scientist,2023,134960
Business Intelligence Engineer,2023,155000
Business Intelligence Engineer,2023,130000
BI Developer,2023,105000
BI Developer,2023,70000
Data Analyst,2023,140000
Data Analyst,2023,120000
Data Integration Specialist,2023,115000
Data Integration Specialist,2023,85000
ML Engineer,2023,260000
ML Engineer,2023,234000
Machine Learning Engineer,2023,204500
Machine Learning Engineer,2023,142200
AI Architect,2023,330000
AI Architect,2023,204000
Data Engineer,2023,180000
Data Engineer,2023,165000
Data Scientist,2023,185900
Data Scientist,2023,167310
Data Analyst,2023,94600
Data Analyst,2023,86000
Data Scientist,2023,297300
Data Scientist,2023,198200
Data Analyst,2023,167000
Data Analyst,2023,150000
Data Engineer,2023,121000
Data Engineer,2023,101570
Data Strategist,2023,175000
Data Strategist,2023,125000
Machine Learning Scientist,2023,325000
Machine Learning Scientist,2023,171000
Data Science Consultant,2023,180000
Data Science Consultant,2023,137000
Data Scientist,2023,265000
Data Scientist,2023,172000
Machine Learning Engineer,2023,155810
Machine Learning Engineer,2023,106720
Data Scientist,2023,160800
Data Scientist,2023,132200
Data Analyst,2023,133000
Data Analyst,2023,113000
Data Analyst,2023,105000
Data Analyst,2023,75000
Data Scientist,2023,208400
Data Scientist,2023,139000
Data Engineer,2023,157550
Data Engineer,2023,104650
Data Engineer,2023,240500
Data Engineer,2023,123700
Data Engineer,2023,205600
Data Engineer,2023,105700
Business Data Analyst,2023,78000
Data Engineer,2023,121000
Data Engineer,2023,78000
Data Scientist,2023,85600
Data Scientist,2023,48915
Data Analyst,2023,78000
Data Analyst,2023,68000
Research Analyst,2023,53444
Research Analyst,2023,45150
Data Scientist,2023,275500
Data Scientist,2023,206000
Business Intelligence Engineer,2023,202800
Business Intelligence Engineer,2023,104300
Research Analyst,2023,56359
Research Analyst,2023,47799
Data Engineer,2023,154000
Data Engineer,2023,102000
Data Modeler,2023,140000
Data Modeler,2023,100000
Data Strategist,2023,91000
Data Strategist,2023,86000
Data Scientist,2023,228000
Data Scientist,2023,136000
Data Analyst,2023,180000
Data Analyst,2023,140000
Data Scientist,2023,175000
Data Scientist,2023,155000
Research Engineer,2022,16455
Data Analyst,2023,207611
Data Analyst,2023,127876
Data Analyst,2023,111000
Data Analyst,2023,104000
BI Developer,2023,128000
BI Developer,2023,81500
Data Analyst,2023,61520
Data Analyst,2023,43064
Data Analyst,2023,97750
Data Analyst,2023,75000
Machine Learning Engineer,2023,238000
Machine Learning Engineer,2023,176000
Data Analyst,2023,192000
Data Analyst,2023,92000
Data Engineer,2023,195000
Data Engineer,2023,125000
Decision Scientist,2023,204500
Decision Scientist,2023,142200
Data Analyst,2023,132600
Data Analyst,2023,81500
Data Engineer,2023,202400
Data Engineer,2023,147200
Data Analyst,2023,175000
Data Analyst,2023,135000
Machine Learning Engineer,2023,238000
Machine Learning Engineer,2023,176000
Data Scientist,2023,239000
Data Scientist,2023,136000
Data Analyst,2023,54000
Data Analyst,2023,36000
Data Scientist,2023,176000
Data Scientist,2023,118720
Data Scientist,2023,204500
Data Scientist,2023,138900
Data Engineer,2023,140000
Data Engineer,2023,95000
Research Engineer,2023,240000
Research Engineer,2023,157000
Data Engineer,2023,165000
Data Engineer,2023,136000
Applied Scientist,2023,230000
Applied Scientist,2023,196000
Data Scientist,2023,272300
Data Scientist,2023,222800
Data Engineer,2023,167500
Data Engineer,2023,106500
Data Manager,2023,172750
Data Manager,2023,82500
Business Intelligence Engineer,2023,165600
Business Intelligence Engineer,2023,65800
Applied Scientist,2023,192000
Applied Scientist,2023,164000
Data Manager,2023,145000
Data Manager,2023,130000
Machine Learning Engineer,2023,226600
Machine Learning Engineer,2023,140100
Data Scientist,2023,185900
Data Scientist,2023,129300
Machine Learning Engineer,2023,331640
Machine Learning Engineer,2023,267720
Data Scientist,2023,281000
Data Scientist,2023,181000
Analytics Engineer,2023,207611
Analytics Engineer,2023,127876
Research Engineer,2023,225000
Research Engineer,2023,168000
Data Engineer,2023,280600
Data Engineer,2023,158600
Machine Learning Engineer,2023,200000
Machine Learning Engineer,2023,140000
Machine Learning Engineer,2023,283780
Machine Learning Engineer,2023,218540
Data Engineer,2023,178500
Data Engineer,2023,100000
Data Scientist,2023,323300
Data Scientist,2023,184700
Research Scientist,2023,248100
Research Scientist,2023,145900
Data Analytics Lead,2023,123040
Data Analytics Lead,2023,104584
Research Scientist,2023,185000
Research Scientist,2023,137700
Research Scientist,2023,205500
Research Scientist,2023,132500
Data Operations Analyst,2023,65100
Data Operations Analyst,2023,44640
Data Engineer,2023,181500
Data Engineer,2023,112200
Machine Learning Engineer,2023,192000
Machine Learning Engineer,2023,164000
Data Analyst,2023,161000
Data Analyst,2023,123000
Data Engineer,2023,247300
Data Engineer,2023,139700
Data Analyst,2023,145000
Data Analyst,2023,106000
Data Engineer,2023,200000
Data Engineer,2023,160000
Machine Learning Engineer,2023,204600
Machine Learning Engineer,2023,126500
Data Scientist,2023,278700
Data Scientist,2023,159300
Data Scientist,2023,180000
Data Scientist,2023,140000
Machine Learning Engineer,2023,238000
Machine Learning Engineer,2023,176000
Data Operations Engineer,2023,125000
Data Operations Engineer,2023,65000
Data Scientist,2023,230000
Data Scientist,2023,175000
Data Engineer,2023,130000
Data Engineer,2023,100000
Applied Scientist,2023,252990
Applied Scientist,2023,162170
Data Engineer,2023,183000
Data Engineer,2023,122000
Machine Learning Engineer,2023,253000
Machine Learning Engineer,2023,172040
Data Scientist,2023,310270
Data Scientist,2023,239080
Data Analyst,2023,85000
Data Analyst,2023,70000
Data Engineer,2023,135000
Data Engineer,2023,125000
Applied Scientist,2023,253000
Applied Scientist,2023,172040
Data Engineer,2023,135000
Data Engineer,2023,108000
Data Engineer,2023,225500
Data Engineer,2023,139400
Machine Learning Manager,2023,129562
BI Data Analyst,2023,50000
AI Engineer,2023,227850
AI Engineer,2023,180500
Data Analyst,2023,90000
Data Analyst,2023,70000
Data Engineer,2023,199000
Data Engineer,2023,159000
Data Lead,2023,350000
Data Lead,2023,80000
Machine Learning Engineer,2023,240000
Machine Learning Engineer,2023,160000
Data Engineer,2023,145000
Data Engineer,2023,115000
Data Analyst,2023,107500
Data Analyst,2023,96750
Machine Learning Engineer,2023,174000
Machine Learning Engineer,2023,104000
ML Engineer,2023,275300
ML Engineer,2023,183500
Data Scientist,2023,250000
Data Scientist,2023,225000
Data Engineer,2023,174350
Data Engineer,2023,126800
Machine Learning Engineer,2023,284050
Machine Learning Engineer,2023,193800
Data Engineer,2023,300000
Data Engineer,2023,200000
Data Engineer,2023,232989
Data Engineer,2023,140000
BI Data Analyst,2023,85000
Machine Learning Engineer,2023,204500
Machine Learning Engineer,2023,142200
Data Engineer,2023,147100
Data Engineer,2023,90700
Data Analyst,2023,140000
Data Analyst,2023,95000
Data Analyst,2023,204500
Data Analyst,2023,138900
Data Modeler,2023,168400
Data Modeler,2023,105200
Research Scientist,2023,205500
Research Scientist,2023,132500
Data Scientist,2023,147100
Data Scientist,2023,90700
Machine Learning Engineer,2023,247500
Machine Learning Engineer,2023,172200
Data Analyst,2023,192000
Data Analyst,2023,138240
Data Engineer,2023,168400
Data Engineer,2023,105200
Analytics Engineer,2023,150550
